class,x_center,y_center,width,height,tile
0,-59.23153140021888,-62.30313016417175,30,30,NaN
0,-59.231537032109024,-62.3031326856763,30,30,NaN
0,-59.23155516819165,-62.303137908472095,30,30,NaN
0,-59.231572025813136,-62.30314645884678,30,30,NaN
0,-59.231583689758985,-62.30315560972248,30,30,NaN
0,-59.23158584970515,-62.30315933142921,30,30,NaN
0,-59.23158625679242,-62.303164056900975,30,30,NaN
0,-59.23158120350661,-62.303184842054776,30,30,NaN
0,-59.23158254685469,-62.30318857070221,30,30,NaN
0,-59.23158606655629,-62.303191012191974,30,30,NaN
0,-59.23160069182582,-62.30319410498558,30,30,NaN
0,-59.2316215059933,-62.30319529843056,30,30,NaN
0,-59.23164005637294,-62.30319417581752,30,30,NaN
0,-59.23165261688003,-62.303191012191974,30,30,NaN
0,-59.23166066981333,-62.30318399998616,30,30,NaN
0,-59.23166450086641,-62.303182161578505,30,30,NaN
0,-59.23167205106092,-62.30318107792697,30,30,NaN
0,-59.23168113844734,-62.30318105525167,30,30,NaN
0,-59.23168747443736,-62.30318199312134,30,30,NaN
0,-59.23169401151616,-62.30318393963193,30,30,NaN
0,-59.231704906420056,-62.30318990586542,30,30,NaN
0,-59.23170966001466,-62.303197650150324,30,30,NaN
0,-59.23171844957343,-62.303198830842476,30,30,NaN
0,-59.23173342798737,-62.303197650150324,30,30,NaN
0,-59.231750065568306,-62.30319322484492,30,30,NaN
0,-59.231756085083404,-62.303190013499595,30,30,NaN
0,-59.231759919050894,-62.303185403120345,30,30,NaN
0,-59.23176178871083,-62.30317917277575,30,30,NaN
0,-59.23176344014005,-62.303160253516374,30,30,NaN
0,-59.2317663894111,-62.303155476994704,30,30,NaN
0,-59.23177145674379,-62.30315229073886,30,30,NaN
0,-59.23177826188348,-62.303150561060484,30,30,NaN
0,-59.23178776075507,-62.30314974565161,30,30,NaN
0,-59.23183596418016,-62.30315004533838,30,30,NaN
0,-59.23184528938813,-62.30314887082695,30,30,NaN
0,-59.23185226785122,-62.30314675909861,30,30,NaN
0,-59.231861258163725,-62.30314215338722,30,30,NaN
0,-59.231866528634846,-62.303137908472095,30,30,NaN
0,-59.23187056216577,-62.30313112178417,30,30,NaN
0,-59.23186890543215,-62.3031268451853,30,30,NaN
0,-59.23185939824307,-62.30312352619845,30,30,NaN
0,-59.231856867719706,-62.303120274184046,30,30,NaN
0,-59.231858008170704,-62.303112283347154,30,30,NaN
0,-59.23185702144576,-62.303109143917894,30,30,NaN
0,-59.23184751425668,-62.303101399610135,30,30,NaN
0,-59.23183910770242,-62.30309867418526,30,30,NaN
0,-59.23181224216338,-62.30309536273505,30,30,NaN
0,-59.231802355108414,-62.30309254897024,30,30,NaN
0,-59.231790471122025,-62.30308369832773,30,30,NaN
0,-59.23178208329035,-62.303081370498504,30,30,NaN
0,-59.231769628894845,-62.30308097170195,30,30,NaN
0,-59.231723452900006,-62.30308593738754,30,30,NaN
0,-59.231711248247336,-62.303086642460435,30,30,NaN
0,-59.23170284272791,-62.30308591655487,30,30,NaN
0,-59.23169777602828,-62.30308369832773,30,30,NaN
0,-59.231695756725344,-62.303079979148485,30,30,NaN
0,-59.231695207460234,-62.30306971030498,30,30,NaN
0,-59.23169302243372,-62.303065997034885,30,30,NaN
0,-59.23168331034542,-62.30305937749285,30,30,NaN
0,-59.231671631258195,-62.303054933721555,30,30,NaN
0,-59.23166644592822,-62.30305427598147,30,30,NaN
0,-59.23165959257861,-62.30305444974523,30,30,NaN
0,-59.23162964989154,-62.30305809579053,30,30,NaN
0,-59.23162489522082,-62.30305798620588,30,30,NaN
0,-59.231621718515385,-62.30305714638454,30,30,NaN
0,-59.231618415445084,-62.30305418160518,30,30,NaN
0,-59.23161681354738,-62.30304953743783,30,30,NaN
0,-59.23161714053486,-62.303043765012305,30,30,NaN
0,-59.23161934171815,-62.3030383387439,30,30,NaN
0,-59.231628848907235,-62.303029488085386,30,30,NaN
0,-59.23163418801596,-62.30302645542875,30,30,NaN
0,-59.231641817872635,-62.30302364610729,30,30,NaN
0,-59.23167978775677,-62.303013737222564,30,30,NaN
0,-59.23168652414247,-62.30301071226744,30,30,NaN
0,-59.23169064563643,-62.3030073614277,30,30,NaN
0,-59.23169539923097,-62.30299519175899,30,30,NaN
0,-59.23170728321736,-62.30298744742181,30,30,NaN
0,-59.23170864186579,-62.302984013194425,30,30,NaN
0,-59.231707900107445,-62.30297989811585,30,30,NaN
0,-59.23170015282551,-62.30296974607215,30,30,NaN
0,-59.23169016444958,-62.30296235487559,30,30,NaN
0,-59.23167876165004,-62.3029575763882,30,30,NaN
0,-59.231667360106044,-62.30295527455819,30,30,NaN
0,-59.23165499367726,-62.30295425738264,30,30,NaN
0,-59.23133650284222,-62.30293987502092,30,30,NaN
0,-59.231329545864625,-62.30294167827671,30,30,NaN
0,-59.23132038016006,-62.30294254294441,30,30,NaN
0,-59.231310901529476,-62.302942295387055,30,30,NaN
0,-59.23130322768036,-62.30294098135666,30,30,NaN
0,-59.23129372049127,-62.302936556013385,30,30,NaN
0,-59.23128724641374,-62.30293519207345,30,30,NaN
0,-59.23127928801724,-62.30293451659974,30,30,NaN
0,-59.2312628221267,-62.30293544967745,30,30,NaN
0,-59.23125293594795,-62.302937874937506,30,30,NaN
0,-59.23124618454577,-62.30294098135666,30,30,NaN
0,-59.23124297014843,-62.30294602762342,30,30,NaN
0,-59.23124380774846,-62.30295315104734,30,30,NaN
0,-59.23124905499441,-62.30295794815505,30,30,NaN
0,-59.23126075684254,-62.30296201382695,30,30,NaN
0,-59.23127763968481,-62.302965275625866,30,30,NaN
0,-59.23131035807219,-62.30296974607215,30,30,NaN
0,-59.23133015214041,-62.30297291641281,30,30,NaN
0,-59.231341256436814,-62.302973065076024,30,30,NaN
0,-59.23135015010934,-62.302971619633674,30,30,NaN
0,-59.23135551722046,-62.30296974607215,30,30,NaN
0,-59.231356974920224,-62.30296790430371,30,30,NaN
0,-59.231357894017755,-62.302960895393426,30,30,NaN
0,-59.231372154801385,-62.30295425738264,30,30,NaN
0,-59.23137588972686,-62.30294996036279,30,30,NaN
0,-59.231377778058956,-62.302944857956625,30,30,NaN
0,-59.23137728741158,-62.30294050310934,30,30,NaN
0,-59.23137453159869,-62.30293766234926,30,30,NaN
0,-59.231368021519245,-62.30293572155979,30,30,NaN
0,-59.23135847244129,-62.30293446823614,30,30,NaN
0,-59.23134977300254,-62.30293438010457,30,30,NaN
0,-59.23134363323407,-62.30293544967745,30,30,NaN
0,-59.23133650284222,-62.30293987502092,30,30,NaN
0,-59.230716752952425,-62.30299090471544,30,30,NaN
0,-59.23072269494561,-62.30299422371696,30,30,NaN
0,-59.23072998986863,-62.30299449808556,30,30,NaN
0,-59.230736955729256,-62.302993117383174,30,30,NaN
0,-59.230737872449666,-62.30299174896073,30,30,NaN
0,-59.230736955729256,-62.30298537304543,30,30,NaN
0,-59.230745274519755,-62.30298150087584,30,30,NaN
0,-59.230745889686894,-62.302977229214974,30,30,NaN
0,-59.230742897722436,-62.30297430970235,30,30,NaN
0,-59.23073787894123,-62.302974244218596,30,30,NaN
0,-59.230731013736126,-62.30297541603687,30,30,NaN
0,-59.23072269494561,-62.30297984137444,30,30,NaN
0,-59.230717941351074,-62.30297984137444,30,30,NaN
0,-59.230717941351074,-62.30297486286963,30,30,NaN
0,-59.23071491467812,-62.302973999524234,30,30,NaN
0,-59.23070896232304,-62.302974266821096,30,30,NaN
0,-59.230694173378296,-62.30297762870571,30,30,NaN
0,-59.2306882313851,-62.302980947708704,30,30,NaN
0,-59.2306882313851,-62.30298703254656,30,30,NaN
0,-59.230684181584635,-62.302987905042585,30,30,NaN
0,-59.23067064020449,-62.30298789406467,30,30,NaN
0,-59.23066802860828,-62.30298869204757,30,30,NaN
0,-59.230668583938275,-62.30299137155862,30,30,NaN
0,-59.23067159380417,-62.30299422371696,30,30,NaN
0,-59.23067651943033,-62.30299585222834,30,30,NaN
0,-59.23068466618921,-62.30299698955129,30,30,NaN
0,-59.2306955014229,-62.30299698872706,30,30,NaN
0,-59.230706057364685,-62.302995330050706,30,30,NaN
0,-59.23071396251792,-62.30299138147832,30,30,NaN
0,-59.230716752952425,-62.30299090471544,30,30,NaN
0,-59.23076001066283,-62.303309527185995,30,30,NaN
0,-59.23076759967143,-62.30331071525211,30,30,NaN
0,-59.230777740107236,-62.3033104477363,30,30,NaN
0,-59.23078819097453,-62.30330877941122,30,30,NaN
0,-59.230795662622,-62.30330620821936,30,30,NaN
0,-59.23080031255407,-62.303299799619786,30,30,NaN
0,-59.23080279301385,-62.30329824269799,30,30,NaN
0,-59.23081190361793,-62.30329685950991,30,30,NaN
0,-59.23081847987583,-62.303297578904434,30,30,NaN
0,-59.23082133203256,-62.303300234078556,30,30,NaN
0,-59.230824762759674,-62.30330067456283,30,30,NaN
0,-59.2308313145811,-62.303300234078556,30,30,NaN
0,-59.23083736089294,-62.303298958275036,30,30,NaN
0,-59.230851279678234,-62.303293596142865,30,30,NaN
0,-59.230875523010454,-62.30328961338077,30,30,NaN
0,-59.230885927808544,-62.30328398393421,30,30,NaN
0,-59.23089406202926,-62.303275009915176,30,30,NaN
0,-59.230894399147225,-62.30326982354254,30,30,NaN
0,-59.230887814042795,-62.303256606568155,30,30,NaN
0,-59.230888442799866,-62.303253526798734,30,30,NaN
0,-59.230891209872496,-62.30325111331982,30,30,NaN
0,-59.23089548810761,-62.30324912193602,30,30,NaN
0,-59.23090832281289,-62.30324912193602,30,30,NaN
0,-59.23091402712638,-62.30324646675741,30,30,NaN
0,-59.23091830536148,-62.30323783742527,30,30,NaN
0,-59.2309256849242,-62.30323664610162,30,30,NaN
0,-59.230948145671036,-62.30323767679922,30,30,NaN
0,-59.23095253124224,-62.3032365098355,30,30,NaN
0,-59.23094825300715,-62.3032278805005,30,30,NaN
0,-59.23095042079414,-62.3032249186082,30,30,NaN
0,-59.230954891073075,-62.30322187727825,30,30,NaN
0,-59.23096073918698,-62.30321937625602,30,30,NaN
0,-59.23096679202588,-62.30321792357243,30,30,NaN
0,-59.2309795105884,-62.303218427205124,30,30,NaN
0,-59.23098247888792,-62.30321792357243,30,30,NaN
0,-59.23098349156821,-62.303215725685455,30,30,NaN
0,-59.23098247888792,-62.30321261320945,30,30,NaN
0,-59.2309786275424,-62.30321074228583,30,30,NaN
0,-59.23096108771244,-62.303207302845536,30,30,NaN
0,-59.23095110516385,-62.303200001093586,30,30,NaN
0,-59.23093827045856,-62.30319601831905,30,30,NaN
0,-59.230930323785245,-62.30319502917445,30,30,NaN
0,-59.23092097668094,-62.30319492589359,30,30,NaN
0,-59.2308997663427,-62.30319734591061,30,30,NaN
0,-59.230891209872496,-62.30319933729785,30,30,NaN
0,-59.2308869316374,-62.30320597525439,30,30,NaN
0,-59.23087694908881,-62.30321128561856,30,30,NaN
0,-59.23087121873943,-62.303212084629074,30,30,NaN
0,-59.230856284079074,-62.303212213054046,30,30,NaN
0,-59.23085270575659,-62.30321327700485,30,30,NaN
0,-59.23085306735924,-62.30321603594458,30,30,NaN
0,-59.23085698399174,-62.30322057875357,30,30,NaN
0,-59.23087164592108,-62.30322683179885,30,30,NaN
0,-59.230874096932126,-62.30322920809066,30,30,NaN
0,-59.23087279873358,-62.30323194093257,30,30,NaN
0,-59.230868392618625,-62.30323584604057,30,30,NaN
0,-59.23086192072815,-62.303239238258485,30,30,NaN
0,-59.230852038362265,-62.30324191254799,30,30,NaN
0,-59.23081562771913,-62.30324646675741,30,30,NaN
0,-59.23078239320786,-62.30324794148886,30,30,NaN
0,-59.23077141928977,-62.30324912193602,30,30,NaN
0,-59.23075858458447,-62.30325177711439,30,30,NaN
0,-59.23074865113953,-62.30325540479039,30,30,NaN
0,-59.23073985945618,-62.30326047231432,30,30,NaN
0,-59.23073290309856,-62.30326658948631,30,30,NaN
0,-59.23072863693882,-62.30327301853296,30,30,NaN
0,-59.23072863693882,-62.30328629441192,30,30,NaN
0,-59.23072150654698,-62.303293596142865,30,30,NaN
0,-59.23072150654698,-62.30329957028504,30,30,NaN
0,-59.23072658944181,-62.30330171750616,30,30,NaN
0,-59.23074487794919,-62.303303394857046,30,30,NaN
0,-59.230751454192635,-62.30330488063263,30,30,NaN
0,-59.23076001066283,-62.303309527185995,30,30,NaN
0,-59.230671070908976,-62.303660649653075,30,30,NaN
0,-59.23068247953586,-62.303660649653075,30,30,NaN
0,-59.23069067917664,-62.30365935972223,30,30,NaN
0,-59.23069674031956,-62.30365733072535,30,30,NaN
0,-59.23070244463299,-62.30365202044016,30,30,NaN
0,-59.23070244463299,-62.30364604636821,30,30,NaN
0,-59.23069951540318,-62.30364320512903,30,30,NaN
0,-59.23069388816279,-62.30364007229503,30,30,NaN
0,-59.23068632346318,-62.3036380477465,30,30,NaN
0,-59.230666105449295,-62.30363629906953,30,30,NaN
0,-59.230658236203624,-62.303634762006816,30,30,NaN
0,-59.23064989110283,-62.3036318769147,30,30,NaN
0,-59.23064540149835,-62.30362945171763,30,30,NaN
0,-59.23064284882351,-62.30362609441903,30,30,NaN
0,-59.23064221378003,-62.303621949973945,30,30,NaN
0,-59.230643639672515,-62.30361815951256,30,30,NaN
0,-59.230646827576756,-62.30361551220407,30,30,NaN
0,-59.23066067575286,-62.30361330514504,30,30,NaN
0,-59.230663940517125,-62.303612193271306,30,30,NaN
0,-59.230666495119856,-62.3036093047935,30,30,NaN
0,-59.23066679267389,-62.303606219191416,30,30,NaN
0,-59.230661088360385,-62.30360157268403,30,30,NaN
0,-59.230651105811845,-62.30359958132349,30,30,NaN
0,-59.230650137428235,-62.30359809619236,30,30,NaN
0,-59.2306518546257,-62.30359326412115,30,30,NaN
0,-59.230651105811845,-62.30359161588003,30,30,NaN
0,-59.23063541894981,-62.30358962451881,30,30,NaN
0,-59.23062971463631,-62.303584314221645,30,30,NaN
0,-59.23062269037387,-62.30358351574128,30,30,NaN
0,-59.230612601695995,-62.303584314221645,30,30,NaN
0,-59.23060656945095,-62.30358724674227,30,30,NaN
0,-59.2306037327305,-62.30359309187218,30,30,NaN
0,-59.23060491435917,-62.30360016773533,30,30,NaN
0,-59.230609749539234,-62.3036055554047,30,30,NaN
0,-59.23061687993101,-62.30360887433817,30,30,NaN
0,-59.230619235913174,-62.30361246735475,30,30,NaN
0,-59.23061729110897,-62.30362131032892,30,30,NaN
0,-59.23061830600944,-62.303624805213836,30,30,NaN
0,-59.23063684502815,-62.303636089578966,30,30,NaN
0,-59.23063760447917,-62.303639164725396,30,30,NaN
0,-59.23063576752413,-62.30364719095109,30,30,NaN
0,-59.23063827110657,-62.30365002908297,30,30,NaN
0,-59.230653957968535,-62.30365202044016,30,30,NaN
0,-59.23065825863997,-62.30365378377401,30,30,NaN
0,-59.230666282080485,-62.303659205284305,30,30,NaN
0,-59.230671070908976,-62.303660649653075,30,30,NaN
0,-59.231516164948445,-62.30369914918828,30,30,NaN
0,-59.23150618239992,-62.30369516648004,30,30,NaN
0,-59.231497625929734,-62.30369516648004,30,30,NaN
0,-59.23149355330154,-62.30369633882607,30,30,NaN
0,-59.23148479122443,-62.30370114054221,30,30,NaN
0,-59.23147907238341,-62.30370227587971,30,30,NaN
0,-59.231471577201674,-62.30370248781605,30,30,NaN
0,-59.23143711311226,-62.30369980245368,30,30,NaN
0,-59.231430841874285,-62.303700336885235,30,30,NaN
0,-59.23142632201145,-62.303701804326806,30,30,NaN
0,-59.23142087260758,-62.30370543172457,30,30,NaN
0,-59.23141776554125,-62.30370910595658,30,30,NaN
0,-59.23141650390669,-62.303713237165496,30,30,NaN
0,-59.23141776554125,-62.30371574380028,30,30,NaN
0,-59.231429174168134,-62.30371839893738,30,30,NaN
0,-59.23143202632488,-62.30372171785835,30,30,NaN
0,-59.23143521016307,-62.30372258895373,30,30,NaN
0,-59.23144551613036,-62.30372298075121,30,30,NaN
0,-59.231449139265266,-62.303723709210786,30,30,NaN
0,-59.23145484357877,-62.30372968326726,30,30,NaN
0,-59.231466252205706,-62.30373300218702,30,30,NaN
0,-59.23148051298933,-62.30373419742039,30,30,NaN
0,-59.23149477377297,-62.30373300218702,30,30,NaN
0,-59.231502906270855,-62.3037313467042,30,30,NaN
0,-59.23150618239992,-62.30372968326726,30,30,NaN
0,-59.23150618239992,-62.30372636434716,30,30,NaN
0,-59.231511886713356,-62.303723709210786,30,30,NaN
0,-59.23151863253757,-62.303722932133574,30,30,NaN
0,-59.23153627645848,-62.303724108053274,30,30,NaN
0,-59.231541834359085,-62.30372304542665,30,30,NaN
0,-59.23154611259418,-62.303719726505804,30,30,NaN
0,-59.23154864857643,-62.303715142780696,30,30,NaN
0,-59.23154841150778,-62.30370987547382,30,30,NaN
0,-59.231545487774184,-62.303705144208344,30,30,NaN
0,-59.23154040828068,-62.303701804326806,30,30,NaN
0,-59.23153313899519,-62.303699498678,30,30,NaN
0,-59.23152614749705,-62.30369848540363,30,30,NaN
0,-59.231516164948445,-62.30369914918828,30,30,NaN
0,-59.23228339510931,-62.30359294345409,30,30,NaN
0,-59.232273412560716,-62.30359360724109,30,30,NaN
0,-59.23226200393377,-62.303598253749726,30,30,NaN
0,-59.23225205276864,-62.30360663412893,30,30,NaN
0,-59.23224774315015,-62.30360887433817,30,30,NaN
0,-59.2322401405104,-62.30361011919356,30,30,NaN
0,-59.23221636942607,-62.30361086569811,30,30,NaN
0,-59.232207532290154,-62.30361286372649,30,30,NaN
0,-59.23218867464954,-62.303619123405994,30,30,NaN
0,-59.23217929138861,-62.30362082249572,30,30,NaN
0,-59.232167616349045,-62.30362130787304,30,30,NaN
0,-59.23215647413473,-62.30362082249572,30,30,NaN
0,-59.232133656880904,-62.30361617599058,30,30,NaN
0,-59.23212082217555,-62.30361617599058,30,30,NaN
0,-59.23210228315683,-62.30362082249572,30,30,NaN
0,-59.23209414274327,-62.30362143153534,30,30,NaN
0,-59.23207265620606,-62.30362098142178,30,30,NaN
0,-59.23206377904098,-62.30362281385485,30,30,NaN
0,-59.23205950080588,-62.30362546900015,30,30,NaN
0,-59.23205767502091,-62.30362950694582,30,30,NaN
0,-59.23205950080588,-62.303634762006816,30,30,NaN
0,-59.23206805727607,-62.303641399866954,30,30,NaN
0,-59.232077598448996,-62.30364524637755,30,30,NaN
0,-59.23208944845155,-62.30364803772566,30,30,NaN
0,-59.23210127631049,-62.3036495525341,30,30,NaN
0,-59.23211190076118,-62.30365008582597,30,30,NaN
0,-59.23211989768241,-62.30364956961614,30,30,NaN
0,-59.232125100410656,-62.30364803772566,30,30,NaN
0,-59.232130804724164,-62.30364073608102,30,30,NaN
0,-59.232136038037375,-62.30363720348156,30,30,NaN
0,-59.2321407872727,-62.30363542579292,30,30,NaN
0,-59.232147154925194,-62.30363488602461,30,30,NaN
0,-59.23215647413473,-62.30363542579292,30,30,NaN
0,-59.23216326796051,-62.30363691755017,30,30,NaN
0,-59.23217612043133,-62.30364235011525,30,30,NaN
0,-59.23218214354531,-62.30364405501063,30,30,NaN
0,-59.23219304299438,-62.30364460349127,30,30,NaN
0,-59.232219182443096,-62.30364260252627,30,30,NaN
0,-59.23222920413135,-62.30364339122473,30,30,NaN
0,-59.23223918667996,-62.30364604636821,30,30,NaN
0,-59.23225184478431,-62.30364710674134,30,30,NaN
0,-59.23225915177709,-62.30364604636821,30,30,NaN
0,-59.232260979939305,-62.30364329593152,30,30,NaN
0,-59.23226057785542,-62.30363940850906,30,30,NaN
0,-59.23225844895434,-62.30363820235849,30,30,NaN
0,-59.232253673979955,-62.30363776364493,30,30,NaN
0,-59.23222597082411,-62.30363901577112,30,30,NaN
0,-59.23222233423644,-62.30363850494627,30,30,NaN
0,-59.232220647661165,-62.30363741715105,30,30,NaN
0,-59.23222038391044,-62.30363419475969,30,30,NaN
0,-59.23222207373957,-62.303630779290025,30,30,NaN
0,-59.23222920413135,-62.30362613278642,30,30,NaN
0,-59.232235584906235,-62.3036252358406,30,30,NaN
0,-59.23224346491506,-62.30362546900015,30,30,NaN
0,-59.23225772569874,-62.303630779290025,30,30,NaN
0,-59.23226615797697,-62.30363141928928,30,30,NaN
0,-59.23227198648237,-62.303630779290025,30,30,NaN
0,-59.232277690795804,-62.3036267965727,30,30,NaN
0,-59.2322839170183,-62.303625842662925,30,30,NaN
0,-59.23229052550109,-62.30362613278642,30,30,NaN
0,-59.23229908197129,-62.303630779290025,30,30,NaN
0,-59.232306212363135,-62.303630779290025,30,30,NaN
0,-59.23231191667663,-62.3036267965727,30,30,NaN
0,-59.23231263681388,-62.303624320942035,30,30,NaN
0,-59.23231074019081,-62.30361832801171,30,30,NaN
0,-59.23231191667663,-62.30361617599058,30,30,NaN
0,-59.23232332530351,-62.303612193271306,30,30,NaN
0,-59.23232534362215,-62.303607961160154,30,30,NaN
0,-59.23232332530351,-62.303602900257644,30,30,NaN
0,-59.23231776054926,-62.303600717527985,30,30,NaN
0,-59.232297835773565,-62.303598711848664,30,30,NaN
0,-59.23229052550109,-62.30359692617589,30,30,NaN
0,-59.23228339510931,-62.30359294345409,30,30,NaN
0,-59.23254508048939,-62.30382360855442,30,30,NaN
0,-59.23256137566138,-62.30382285504069,30,30,NaN
0,-59.23257241365813,-62.30382084279636,30,30,NaN
0,-59.23258786284041,-62.303811439216965,30,30,NaN
0,-59.23259737002949,-62.30380867345776,30,30,NaN
0,-59.23260568882,-62.30380867345776,30,30,NaN
0,-59.232618761204975,-62.303811992368786,30,30,NaN
0,-59.23262921797028,-62.30381271270592,30,30,NaN
0,-59.23263777558321,-62.303811992368786,30,30,NaN
0,-59.232646094373656,-62.30380922660965,30,30,NaN
0,-59.23264965956961,-62.30380590769831,30,30,NaN
0,-59.232650159457094,-62.303802758675126,30,30,NaN
0,-59.232648471170954,-62.303799823026615,30,30,NaN
0,-59.2326437175764,-62.30379705726632,30,30,NaN
0,-59.23262883633736,-62.30379543381244,30,30,NaN
0,-59.23262589159683,-62.30379429150581,30,30,NaN
0,-59.23262589159683,-62.30379041944064,30,30,NaN
0,-59.23262976825248,-62.30378594934624,30,30,NaN
0,-59.2326457016515,-62.30377718274239,30,30,NaN
0,-59.232648471170954,-62.30377327171746,30,30,NaN
0,-59.23264798696515,-62.30376902293656,30,30,NaN
0,-59.232646094373656,-62.30376608073385,30,30,NaN
0,-59.23264033824995,-62.30376447928273,30,30,NaN
0,-59.23261798891104,-62.30376472210011,30,30,NaN
0,-59.23261044241449,-62.30376331497045,30,30,NaN
0,-59.2326033120227,-62.30375501767876,30,30,NaN
0,-59.23259536017231,-62.30375175382606,30,30,NaN
0,-59.23258667444176,-62.30375003930265,30,30,NaN
0,-59.23257655292031,-62.30375027388962,30,30,NaN
0,-59.232566471664875,-62.30375225191436,30,30,NaN
0,-59.23255815287443,-62.30375612398448,30,30,NaN
0,-59.23255085540779,-62.30375659546654,30,30,NaN
0,-59.2325415152935,-62.30375557083162,30,30,NaN
0,-59.232531898033955,-62.30375203214972,30,30,NaN
0,-59.23252487771256,-62.30374616723179,30,30,NaN
0,-59.23252368931393,-62.30373786993534,30,30,NaN
0,-59.232518505837184,-62.30373603942433,30,30,NaN
0,-59.232498823223054,-62.303734509694,30,30,NaN
0,-59.23249279094936,-62.303732891556386,30,30,NaN
0,-59.23249154858046,-62.303729592597406,30,30,NaN
0,-59.23249479894249,-62.30372031972148,30,30,NaN
0,-59.23249279094936,-62.30371795641453,30,30,NaN
0,-59.232482611361206,-62.30371720907486,30,30,NaN
0,-59.232471399773885,-62.303718509568064,30,30,NaN
0,-59.23246189258474,-62.30372293479598,30,30,NaN
0,-59.23245238539564,-62.30372293479598,30,30,NaN
0,-59.23244050140925,-62.30371795641453,30,30,NaN
0,-59.23243428033908,-62.303716994761224,30,30,NaN
0,-59.23242667576741,-62.303717165662306,30,30,NaN
0,-59.23239938297283,-62.30372149582038,30,30,NaN
0,-59.232389400267806,-62.30372238164252,30,30,NaN
0,-59.232370385889624,-62.30372238164252,30,30,NaN
0,-59.232358501903235,-62.30372016902863,30,30,NaN
0,-59.232348930860944,-62.30371380160908,30,30,NaN
0,-59.2323454295182,-62.30371242487862,30,30,NaN
0,-59.23232879193726,-62.303711871724985,30,30,NaN
0,-59.232317469850756,-62.303710142013124,30,30,NaN
0,-59.232310965957666,-62.30370799964917,30,30,NaN
0,-59.23230934753818,-62.30370562613716,30,30,NaN
0,-59.23231121479703,-62.303697933718624,30,30,NaN
0,-59.23230977755903,-62.30369527711085,30,30,NaN
0,-59.23230197819302,-62.30369326624878,30,30,NaN
0,-59.23228363278901,-62.30369195818691,30,30,NaN
0,-59.23225647866012,-62.30369227642096,30,30,NaN
0,-59.23224679243125,-62.30369140503289,30,30,NaN
0,-59.23223922684634,-62.30369001156764,30,30,NaN
0,-59.23223609684351,-62.30368863926261,30,30,NaN
0,-59.232234908444845,-62.30368642664622,30,30,NaN
0,-59.23223214814229,-62.30368556426813,30,30,NaN
0,-59.23222708809427,-62.30368561708016,30,30,NaN
0,-59.23221589406668,-62.30368808610853,30,30,NaN
0,-59.23221464642386,-62.30368981337017,30,30,NaN
0,-59.232214705668035,-62.30369693657267,30,30,NaN
0,-59.23219925648568,-62.303704127572885,30,30,NaN
0,-59.23219862181117,-62.30370962662192,30,30,NaN
0,-59.232202821681646,-62.30371519064672,30,30,NaN
0,-59.232211406738834,-62.30371806264787,30,30,NaN
0,-59.232232531647554,-62.303720722182085,30,30,NaN
0,-59.2322658805875,-62.30372275099435,30,30,NaN
0,-59.232277690795804,-62.30372459425627,30,30,NaN
0,-59.232288386383544,-62.303727913176594,30,30,NaN
0,-59.23230145876858,-62.3037362104758,30,30,NaN
0,-59.23231397358868,-62.303740491369055,30,30,NaN
0,-59.23235018311272,-62.30374837984376,30,30,NaN
0,-59.23236948956348,-62.30375603281023,30,30,NaN
0,-59.232378704680066,-62.30375833659573,30,30,NaN
0,-59.23240484945015,-62.30375888974852,30,30,NaN
0,-59.23241316824057,-62.30376054920681,30,30,NaN
0,-59.23241893147035,-62.30376309718279,30,30,NaN
0,-59.23242873654743,-62.303770685472905,30,30,NaN
0,-59.232434559416056,-62.303772718564915,30,30,NaN
0,-59.232447265178045,-62.303772717244456,30,30,NaN
0,-59.232451196997,-62.30377327171746,30,30,NaN
0,-59.23245595059153,-62.303775484327446,30,30,NaN
0,-59.23245900741702,-62.30377874175185,30,30,NaN
0,-59.23246189258474,-62.30378931313622,30,30,NaN
0,-59.23246913498537,-62.30379503539736,30,30,NaN
0,-59.23247853016567,-62.303799823026615,30,30,NaN
0,-59.23250229813844,-62.30380590769831,30,30,NaN
0,-59.23250604435434,-62.303808971095634,30,30,NaN
0,-59.23251084743235,-62.30381745300958,30,30,NaN
0,-59.23251537052348,-62.30382028964471,30,30,NaN
0,-59.23252487771256,-62.30382250225123,30,30,NaN
0,-59.232533651458176,-62.303823417676604,30,30,NaN
0,-59.23254508048939,-62.30382360855442,30,30,NaN
0,-59.23834751606692,-62.304477546453946,30,30,NaN
0,-59.23835708961402,-62.30447623760388,30,30,NaN
0,-59.238379617937674,-62.30447104897421,30,30,NaN
0,-59.238391249136846,-62.304470466267134,30,30,NaN
0,-59.23840646063937,-62.3044731213374,30,30,NaN
0,-59.23841801444675,-62.30447316150531,30,30,NaN
0,-59.23844651742524,-62.304469905091494,30,30,NaN
0,-59.23845291706016,-62.30447013529163,30,30,NaN
0,-59.23845779946058,-62.304471351290594,30,30,NaN
0,-59.23846730664967,-62.304477546453946,30,30,NaN
0,-59.23847768149328,-62.3044785134367,30,30,NaN
0,-59.23849582821698,-62.30447666143066,30,30,NaN
0,-59.238516744033014,-62.304472236314005,30,30,NaN
0,-59.23852295453813,-62.30447251870244,30,30,NaN
0,-59.23853956128684,-62.30447489138409,30,30,NaN
0,-59.23854918835348,-62.30447478513552,30,30,NaN
0,-59.23857151074697,-62.3044728196806,30,30,NaN
